x,y
9898960,10803444
9898960,10804780
9898960,10809890
9898960,10829284
9898960,10850284
9898960,10860436
9898960,10870040
9898960,10877208
9898960,10880208
9898960,10884208
9898960,10889672
9898960,10893450
9898960,10920722
9898960,10947636
9898960,10971186
9898960,10994890
9898960,10996222
9898960,10996780
9898960,10998116
9898960,11021558
9898960,11045000
9898960,11047856
9898960,11051856
9898960,11058000
9898960,11069000
9898960,11080000
9898960,11096000
9898960,11114000
9898960,11139000
9898960,11180000
9898960,11398000
9898960,11681000
9898960,11777000
9898960,11802000
9898960,11822000
9898960,11887000
9898960,11951000
9898960,11988004
9898960,12027008
9898960,12077004
9898960,12125000
9898960,12129664
9898960,12132274
9898960,12175425
9898960,12217631
9898960,12220816
9898960,12225816
9898960,12236816
9898960,12279000
9898960,12318000
9898960,12330156
9898960,12339156
9898960,12352664
9898960,12370664
9898960,12405000
9898960,12451000
9898960,12478296
9898960,12493296
9898960,12504000
9898960,12520436
9898960,12533436
9898960,12534382
9898960,12546382
9898960,12568068
9898960,12586208
9898960,12601140
9898960,12613000
9898960,12637000
9898960,12656655
9898960,12662655
9898960,12669000
9898960,12708568
9898960,12747140
9898960,12749484
9898960,12752912
9898960,12755000
9898960,12756936
9898960,12758182
9898960,12761246
9898960,12764436
9898960,12768436
9898960,12794930
9898960,12835930
9898960,12855988
9898960,12864988
9898960,12872956
9898960,12873956
9898960,12993000
9898960,13127684
9898960,13179668
9898960,13216994
9898960,13223526
9898960,13324516
9898960,13453000
9898960,13574000
9898960,13742000
9898960,13867000
9898960,13934000
9898960,13987000
9898960,14119446
9898960,14247412
9898960,14296966
9898960,14326000
9898960,14439200
9898960,14581194
9898960,14616988
9898960,14622014
9898960,14737020
9898960,14863000
9898960,14898000
9898960,14947000
9898960,14997000
9898960,15020000
9898960,15025000
9898960,15049000
9898960,15090116
9898960,15134116
9898960,15169000
9898960,15224000
9898960,15279000
9898960,15321000
9898960,15447672
9898960,15580622
9898960,15645900
9898960,15716950
9898960,15776000
9898960,15795000
9898960,15836000
9898960,15903000
9898960,15937704
9898960,15979682
9898960,16038978
9898960,16096644
9898960,16347844
9898960,16676200
9898960,16792000
9898960,16797000
9898960,16808000
9898960,16825000
9898960,16848000
9898960,16872000
9898960,16893000
9898960,16908000
9898960,16935000
9898960,16962000
9898960,16992688
9898960,17272688
9898960,17534999
9898960,17545999
9898960,17585000
9898960,17635000
9898960,17703000
9898960,17901216
9898960,18112888
9898960,18461744
9898960,18747072
9898960,18762000
9898960,18987200
9898960,19482800
9898960,19776600
9898960,19810000
9898960,19833664
9898960,19842328
9898960,19847328
9898960,19851328
9898960,19866664
9898960,19889668
9898960,19902310
9898960,19907284
9898960,19911310
9898960,19917668
9898960,19936496
9898960,19953496
9898960,20301788
9898960,20654788
9898960,20669000
9898960,20677000
9898960,20681000
9898960,20688504
9898960,20705304
9898960,20717700
9898960,20728564
9898960,20748912
9898960,20759684
9898960,20780436
9898960,20833116
9898960,20892116
9898960,20959996
9898960,21001996
9898960,21021892
9898960,21079892
9898960,21118100
9898960,21119100
9898960,21121000
9898960,21145000
9898960,21175000
9898960,21184000
9898960,21187000
9898960,21200952
9898960,21219718
9898960,21246766
9898960,21278000
9898960,21312000
9898960,21339154
9898960,21363154
9898960,21401000
9898960,21419000
9898960,21431664
9898960,21460664
9898960,21480000
9898960,21495050
9898960,21509050
9898960,21513000
9898960,21516612
9898960,21517434
9898960,21517822
9898960,21518056
9898960,21518376
9945960,5640
9945960,11396
9945960,35756
9945960,121000
9945960,186000
9945960,195996
9945960,215996
9945960,248000
9945960,268308
9945960,298308
9945960,339000
9945960,401000
9945960,494046
9945960,538208
9945960,543162
9945960,555640
9945960,563640
9945960,573000
9945960,605000
9945960,653000
9945960,804000
9945960,980000
9945960,1060046
9945960,1090452
9945960,1099162
9945960,1108512
9945960,1111756
9945960,1120756
9945960,1152756
9945960,1211162
9945960,1245324
9945960,1256162
9945960,1300000
9945960,1350000
9945960,1406448
9945960,1451448
9945960,1468000
9945960,1567162
9945960,1688162
9945960,1730000
9945960,1749000
9945960,1786000
9945960,1833000
9945960,1856000
9945960,1869000
9945960,1939640
9945960,1999396
9945960,2001604
9945960,2100604
9945960,2215756
9945960,2264000
9945960,2314162
9945960,2342918
9945960,2387756
9945960,2456162
9945960,2507208
9945960,2526208
9945960,2540162
9945960,2745000
9945960,2946000
9945960,2960000
9945960,2989000
9945960,3025000
9945960,3036502
9945960,3047502
9945960,3062374
9945960,3078674
9945960,3102300
9945960,3119000
9945960,3144832
9945960,3262832
9945960,3503700
9945960,3766700
9945960,3906000
9945960,4075000
9945960,4230000
9945960,4318000
9945960,4403000
9945960,4470999
9945960,4535999
9945960,4541000
9945960,4585000
9945960,4625000
9945960,4634848
9945960,4653848
9945960,4695000
9945960,4760000
9945960,4801684
9945960,4810684
9945960,4815000
9945960,4848999
9945960,4898999
9945960,4932284
9945960,4965284
9945960,5005664
9945960,5052068
9945960,5106404
9945960,5141000
9945960,5150000
9945960,5155000
9945960,5175000
9945960,5224000
9945960,5259000
9945960,5265000
9945960,5271000
9945960,5287000
9945960,5320664
9945960,5386100
9945960,5429436
9945960,5432000
9945960,5463000
9945960,5500616
9945960,5514616
9945960,5521000
9945960,5525000
9945960,5534000
9945960,5642436
9945960,5753436
9945960,5795000
9945960,5842000
9945960,5927999
9945960,6090999
9945960,6201000
9945960,6221000
9945960,6223000
9945960,6226000
9945960,6229000
9945960,6258700
9945960,6429700
9945960,6583000
9945960,6596000
9945960,6599000
9945960,6643000
9945960,6703256
9945960,6760256
9945960,6815000
9945960,6861000
9945960,6908000
9945960,6927000
9945960,6937000
9945960,6946000
9945960,6953000
9945960,6986000
9945960,7018000
9945960,7030000
9945960,7039000
9945960,7042296
9945960,7046592
9945960,7094364
9945960,7142068
9945960,7145068
9945960,7147068
9945960,7149000
9945960,7150999
9945960,7151999
9945960,7168000
9945960,7189000
9945960,7196000
9945960,7206000
9945960,7221000
9945960,7228999
9945960,7229999
9945960,7248332
9945960,7267332
9945960,7268336
9945960,7273336
9945960,7369000
9945960,7460668
9945960,7461668
9945960,7462004
9945960,7462826
9945960,7470822
9945960,7494000
9945960,7513000
9945960,7517000
9945960,7572000
9945960,7627000
9945960,7634000
9945960,7646668
9945960,7653668
9945960,7654668
9945960,7656158
9945960,7670490
9945960,7690000
9945960,7702000
9945960,7716000
9945960,7742000
9945960,7773000
9945960,7796000
9945960,7815000
9945960,7830000
9945960,7837892
9945960,7916892
9945960,8076999
9945960,8174999
9945960,8208000
9945960,8232000
9945960,8239000
9945960,8308000
9945960,8380000
9945960,8402000
9945960,8433000
9945960,8458324
9945960,8471324
9945960,8480000
9945960,8493892
9945960,8550556
9945960,8613664
9945960,8628000
9945960,8634999
9945960,8641999
9945960,8661000
9945960,8725664
9945960,8780664
9945960,8944000
9945960,9128000
9945960,9191000
9945960,9247000
9945960,9273000
9945960,9324000
9945960,9387000
9945960,9413000
9945960,9438000
9945960,9455000
9945960,9460000
9945960,9468000
9945960,9499000
9945960,9536999
9945960,9547999
9945960,9572000
9945960,9598000
9945960,9607000
9945960,9716999
9945960,9819999
9945960,9824296
9945960,9892296
9945960,9957000
9945960,10006068
9945960,10060068
9945960,10067000
9945960,10092000
9945960,10139000
9945960,10189000
9945960,10233000
9945960,10252000
9945960,10290000
9945960,10337000
9945960,10371000
9945960,10408000
9945960,10456296
9945960,10491906
9945960,10494610
9945960,10520000
9945960,10553000
9945960,10563000
9945960,10566000
9945960,10586554
9945960,10606462
9945960,10608466
9945960,10639557
9945960,10669999
9945960,10676664
9945960,10684664
9945960,10703000
9945960,10745704
9945960,10784926
9945960,10799444
9945960,10801448
9945960,10802780
9945960,10803444
9945960,10804780
9945960,10809890
9945960,10829284
9945960,10850284
9945960,10860436
9945960,10870040
9945960,10877208
9945960,10880208
9945960,10884208
9945960,10889672
9945960,10893450
9945960,10920722
9945960,10947636
9945960,10971186
9945960,10994890
9945960,10996222
9945960,10996780
9945960,10998116
9945960,11021558
9945960,11045000
9945960,11047856
9945960,11051856
9945960,11058000
9945960,11069000
9945960,11080000
9945960,11096000
9945960,11114000
9945960,11139000
9945960,11180000
9945960,11398000
9945960,11681000
9945960,11777000
9945960,11802000
9945960,11822000
9945960,11887000
9945960,11951000
9945960,11988004
9945960,12027008
9945960,12077004
9945960,12125000
9945960,12129664
9945960,12132274
9945960,12175425
9945960,12217631
9945960,12220816
9945960,12225816
9945960,12236816
9945960,12279000
9945960,12318000
9945960,12330156
9945960,12339156
9945960,12352664
9945960,12370664
9945960,12405000
9945960,12451000
9945960,12478296
9945960,12493296
9945960,12504000
9945960,12520436
9945960,12533436
9945960,12534382
9945960,12546382
9945960,12568068
9945960,12586208
9945960,12601140
9945960,12613000
9945960,12637000
9945960,12656655
9945960,12662655
9945960,12669000
9945960,12708568
9945960,12747140
9945960,12749484
9945960,12752912
9945960,12755000
9945960,12756936
9945960,12758182
9945960,12761246
9945960,12764436
9945960,12768436
9945960,12794930
9945960,12835930
9945960,12855988
9945960,12864988
9945960,12872956
9945960,12873956
9945960,12993000
9945960,13127684
9945960,13179668
9945960,13216994
9945960,13223526
9945960,13324516
9945960,13453000
9945960,13574000
9945960,13742000
9945960,13867000
9945960,13934000
9945960,13987000
9945960,14119446
9945960,14247412
9945960,14296966
9945960,14326000
9945960,14439200
9945960,14581194
9945960,14616988
9945960,14622014
9945960,14737020
9945960,14863000
9945960,14898000
9945960,14947000
9945960,14997000
9945960,15020000
9945960,15025000
9945960,15049000
9945960,15090116
9945960,15134116
9945960,15169000
9945960,15224000
9945960,15279000
9945960,15321000
9945960,15447672
9945960,15580622
9945960,15645900
9945960,15716950
9945960,15776000
9945960,15795000
9945960,15836000
9945960,15903000
9945960,15937704
9945960,15979682
9945960,16038978
9945960,16096644
9945960,16347844
9945960,16676200
9945960,16792000
9945960,16797000
9945960,16808000
9945960,16825000
9945960,16848000
9945960,16872000
9945960,16893000
9945960,16908000
9945960,16935000
9945960,16962000
9945960,16992688
9945960,17272688
9945960,17534999
9945960,17545999
9945960,17585000
9945960,17635000
9945960,17703000
9945960,17901216
9945960,18112888
9945960,18461744
9945960,18747072
9945960,18762000
9945960,18987200
9945960,19482800
9945960,19776600
9945960,19810000
9945960,19833664
9945960,19842328
9945960,19847328
9945960,19851328
9945960,19866664
9945960,19889668
9945960,19902310
9945960,19907284
9945960,19911310
9945960,19917668
9945960,19936496
9945960,19953496
9945960,20301788
9945960,20654788
9945960,20669000
9945960,20677000
9945960,20681000
9945960,20688504
9945960,20705304
9945960,20717700
9945960,20728564
9945960,20748912
9945960,20759684
9945960,20780436
9945960,20833116
9945960,20892116
9945960,20959996
9945960,21001996
9945960,21021892
9945960,21079892
9945960,21118100
9945960,21119100
9945960,21121000
9945960,21145000
9945960,21175000
9945960,21184000
9945960,21187000
9945960,21200952
9945960,21219718
9945960,21246766
9945960,21278000
9945960,21312000
9945960,21339154
9945960,21363154
9945960,21401000
9945960,21419000
9945960,21431664
9945960,21460664
9945960,21480000
9945960,21495050
9945960,21509050
9945960,21513000
9945960,21516612
9945960,21517434
9945960,21517822
9945960,21518056
9945960,21518376
9969000,5640
9969000,11396
9969000,35756
9969000,121000
9969000,186000
9969000,195996
9969000,215996
9969000,248000
9969000,268308
9969000,298308
9969000,339000
9969000,401000
9969000,494046
9969000,538208
9969000,543162
9969000,555640
9969000,563640
9969000,573000
9969000,605000
9969000,653000
9969000,804000
9969000,980000
9969000,1060046
9969000,1090452
9969000,1099162
9969000,1108512
9969000,1111756
9969000,1120756
9969000,1152756
9969000,1211162
9969000,1245324
9969000,1256162
9969000,1300000
9969000,1350000
9969000,1406448
9969000,1451448
9969000,1468000
9969000,1567162
9969000,1688162
9969000,1730000
9969000,1749000
9969000,1786000
9969000,1833000
9969000,1856000
9969000,1869000
9969000,1939640
9969000,1999396
9969000,2001604
9969000,2100604
9969000,2215756
9969000,2264000
9969000,2314162
9969000,2342918
9969000,2387756
9969000,2456162
9969000,2507208
9969000,2526208
9969000,2540162
9969000,2745000
9969000,2946000
9969000,2960000
9969000,2989000
9969000,3025000
9969000,3036502
9969000,3047502
9969000,3062374
9969000,3078674
9969000,3102300
9969000,3119000
9969000,3144832
9969000,3262832
9969000,3503700
9969000,3766700
9969000,3906000
9969000,4075000
9969000,4230000
9969000,4318000
9969000,4403000
9969000,4470999
9969000,4535999
9969000,4541000
9969000,4585000
9969000,4625000
9969000,4634848
9969000,4653848
9969000,4695000
9969000,4760000
9969000,4801684
9969000,4810684
9969000,4815000
9969000,4848999
9969000,4898999
9969000,4932284
9969000,4965284
9969000,5005664
9969000,5052068
9969000,5106404
9969000,5141000
9969000,5150000
9969000,5155000
9969000,5175000
9969000,5224000
9969000,5259000
9969000,5265000
9969000,5271000
9969000,5287000
9969000,5320664
9969000,5386100
9969000,5429436
9969000,5432000
9969000,5463000
9969000,5500616
9969000,5514616
9969000,5521000
9969000,5525000
9969000,5534000
9969000,5642436
9969000,5753436
9969000,5795000
9969000,5842000
9969000,5927999
9969000,6090999
9969000,6201000
9969000,6221000
9969000,6223000
9969000,6226000
9969000,6229000
9969000,6258700
9969000,6429700
9969000,6583000
9969000,6596000
9969000,6599000
9969000,6643000
9969000,6703256
9969000,6760256
9969000,6815000
9969000,6861000
9969000,6908000
9969000,6927000
9969000,6937000
9969000,6946000
9969000,6953000
9969000,6986000
9969000,7018000
9969000,7030000
9969000,7039000
9969000,7042296
9969000,7046592
9969000,7094364
9969000,7142068
9969000,7145068
9969000,7147068
9969000,7149000
9969000,7150999
9969000,7151999
9969000,7168000
9969000,7189000
9969000,7196000
9969000,7206000
9969000,7221000
9969000,7228999
9969000,7229999
9969000,7248332
9969000,7267332
9969000,7268336
9969000,7273336
9969000,7369000
9969000,7460668
9969000,7461668
9969000,7462004
9969000,7462826
9969000,7470822
9969000,7494000
9969000,7513000
9969000,7517000
9969000,7572000
9969000,7627000
9969000,7634000
9969000,7646668
9969000,7653668
9969000,7654668
9969000,7656158
9969000,7670490
9969000,7690000
9969000,7702000
9969000,7716000
9969000,7742000
9969000,7773000
9969000,7796000
9969000,7815000
9969000,7830000
9969000,7837892
9969000,7916892
9969000,8076999
9969000,8174999
9969000,8208000
9969000,8232000
9969000,8239000
9969000,8308000
9969000,8380000
9969000,8402000
9969000,8433000
9969000,8458324
9969000,8471324
9969000,8480000
9969000,8493892
9969000,8550556
9969000,8613664
9969000,8628000
9969000,8634999
9969000,8641999
9969000,8661000
9969000,8725664
9969000,8780664
9969000,8944000
9969000,9128000
9969000,9191000
9969000,9247000
9969000,9273000
9969000,9324000
9969000,9387000
9969000,9413000
9969000,9438000
9969000,9455000
9969000,9460000
9969000,9468000
9969000,9499000
9969000,9536999
9969000,9547999
9969000,9572000
9969000,9598000
9969000,9607000
9969000,9716999
9969000,9819999
9969000,9824296
9969000,9892296
9969000,9957000
9969000,10006068
9969000,10060068
9969000,10067000
9969000,10092000
9969000,10139000
9969000,10189000
9969000,10233000
9969000,10252000
9969000,10290000
9969000,10337000
9969000,10371000
9969000,10408000
9969000,10456296
9969000,10491906
9969000,10494610
9969000,10520000
9969000,10553000
9969000,10563000
9969000,10566000
9969000,10586554
9969000,10606462
9969000,10608466
9969000,10639557
9969000,10669999
9969000,10676664
9969000,10684664
9969000,10703000
9969000,10745704
9969000,10784926
9969000,10799444
9969000,10801448
9969000,10802780
9969000,10803444
9969000,10804780
9969000,10809890
9969000,10829284
9969000,10850284
9969000,10860436
9969000,10870040
9969000,10877208
9969000,10880208
9969000,10884208
9969000,10889672
9969000,10893450
9969000,10920722
9969000,10947636
9969000,10971186
9969000,10994890
9969000,10996222
9969000,10996780
9969000,10998116
9969000,11021558
9969000,11045000
9969000,11047856
9969000,11051856
9969000,11058000
9969000,11069000
9969000,11080000
9969000,11096000
9969000,11114000
9969000,11139000
9969000,11180000
9969000,11398000
9969000,11681000
9969000,11777000
9969000,11802000
9969000,11822000
9969000,11887000
9969000,11951000
9969000,11988004
9969000,12027008
9969000,12077004
9969000,12125000
9969000,12129664
9969000,12132274
9969000,12175425
9969000,12217631
9969000,12220816
9969000,12225816
9969000,12236816
9969000,12279000
9969000,12318000
9969000,12330156
9969000,12339156
9969000,12352664
9969000,12370664
9969000,12405000
9969000,12451000
9969000,12478296
9969000,12493296
9969000,12504000
9969000,12520436
9969000,12533436
9969000,12534382
9969000,12546382
9969000,12568068
9969000,12586208
9969000,12601140
9969000,12613000
9969000,12637000
9969000,12656655
9969000,12662655
9969000,12669000
9969000,12708568
9969000,12747140
9969000,12749484
9969000,12752912
9969000,12755000
9969000,12756936
9969000,12758182
9969000,12761246
9969000,12764436
9969000,12768436
9969000,12794930
9969000,12835930
9969000,12855988
9969000,12864988
9969000,12872956
9969000,12873956
9969000,12993000
9969000,13127684
9969000,13179668
9969000,13216994
9969000,13223526
9969000,13324516
9969000,13453000
9969000,13574000
9969000,13742000
9969000,13867000
9969000,13934000
9969000,13987000
9969000,14119446
9969000,14247412
9969000,14296966
9969000,14326000
9969000,14439200
9969000,14581194
9969000,14616988
9969000,14622014
9969000,14737020
9969000,14863000
9969000,14898000
9969000,14947000
9969000,14997000
9969000,15020000
9969000,15025000
9969000,15049000
9969000,15090116
9969000,15134116
9969000,15169000
9969000,15224000
9969000,15279000
9969000,15321000
9969000,15447672
9969000,15580622
9969000,15645900
9969000,15716950
9969000,15776000
9969000,15795000
9969000,15836000
9969000,15903000
9969000,15937704
9969000,15979682
9969000,16038978
9969000,16096644
9969000,16347844
9969000,16676200
9969000,16792000
9969000,16797000
9969000,16808000
9969000,16825000
9969000,16848000
9969000,16872000
9969000,16893000
9969000,16908000
9969000,16935000
9969000,16962000
9969000,16992688
9969000,17272688
9969000,17534999
9969000,17545999
9969000,17585000
9969000,17635000
9969000,17703000
9969000,17901216
9969000,18112888
9969000,18461744
9969000,18747072
9969000,18762000
9969000,18987200
9969000,19482800
9969000,19776600
9969000,19810000
9969000,19833664
9969000,19842328
9969000,19847328
9969000,19851328
9969000,19866664
9969000,19889668
9969000,19902310
9969000,19907284
9969000,19911310
9969000,19917668
9969000,19936496
9969000,19953496
9969000,20301788
9969000,20654788
9969000,20669000
9969000,20677000
9969000,20681000
9969000,20688504
9969000,20705304
9969000,20717700
9969000,20728564
9969000,20748912
9969000,20759684
9969000,20780436
9969000,20833116
9969000,20892116
9969000,20959996
9969000,21001996
9969000,21021892
9969000,21079892
9969000,21118100
9969000,21119100
9969000,21121000
9969000,21145000
9969000,21175000
9969000,21184000
9969000,21187000
9969000,21200952
9969000,21219718
9969000,21246766
9969000,21278000
9969000,21312000
9969000,21339154
9969000,21363154
9969000,21401000
9969000,21419000
9969000,21431664
9969000,21460664
9969000,21480000
9969000,21495050
9969000,21509050
9969000,21513000
9969000,21516612
9969000,21517434
9969000,21517822
9969000,21518056
9969000,21518376
9971000,5640
9971000,11396
9971000,35756
9971000,121000
9971000,186000
9971000,195996
9971000,215996
9971000,248000
9971000,268308
9971000,298308
9971000,339000
9971000,401000
9971000,494046
9971000,538208
9971000,543162
9971000,555640
9971000,563640
9971000,573000
9971000,605000
9971000,653000
9971000,804000
9971000,980000
9971000,1060046
9971000,1090452
9971000,1099162
9971000,1108512
9971000,1111756
9971000,1120756
9971000,1152756
9971000,1211162
9971000,1245324
9971000,1256162
9971000,1300000
9971000,1350000
9971000,1406448
9971000,1451448
9971000,1468000
9971000,1567162
9971000,1688162
9971000,1730000
9971000,1749000
9971000,1786000
9971000,1833000
9971000,1856000
9971000,1869000
9971000,1939640
9971000,1999396
9971000,2001604
9971000,2100604
9971000,2215756
9971000,2264000
9971000,2314162
9971000,2342918
9971000,2387756
9971000,2456162
9971000,2507208
9971000,2526208
9971000,2540162
9971000,2745000
9971000,2946000
9971000,2960000
9971000,2989000
9971000,3025000
9971000,3036502
9971000,3047502
9971000,3062374
9971000,3078674
9971000,3102300
9971000,3119000
9971000,3144832
9971000,3262832
9971000,3503700
9971000,3766700
9971000,3906000
9971000,4075000
9971000,4230000
9971000,4318000
9971000,4403000
9971000,4470999
9971000,4535999
9971000,4541000
9971000,4585000
9971000,4625000
9971000,4634848
9971000,4653848
9971000,4695000
9971000,4760000
9971000,4801684
9971000,4810684
9971000,4815000
9971000,4848999
9971000,4898999
9971000,4932284
9971000,4965284
9971000,5005664
9971000,5052068
9971000,5106404
9971000,5141000
9971000,5150000
9971000,5155000
9971000,5175000
9971000,5224000
9971000,5259000
9971000,5265000
9971000,5271000
9971000,5287000
9971000,5320664
9971000,5386100
9971000,5429436
9971000,5432000
9971000,5463000
9971000,5500616
9971000,5514616
9971000,5521000
9971000,5525000
9971000,5534000
9971000,5642436
9971000,5753436
9971000,5795000
9971000,5842000
9971000,5927999
9971000,6090999
9971000,6201000
9971000,6221000
9971000,6223000
9971000,6226000
9971000,6229000
9971000,6258700
9971000,6429700
9971000,6583000
9971000,6596000
9971000,6599000
9971000,6643000
9971000,6703256
9971000,6760256
9971000,6815000
9971000,6861000
9971000,6908000
9971000,6927000
9971000,6937000
9971000,6946000
9971000,6953000
9971000,6986000
9971000,7018000
9971000,7030000
9971000,7039000
9971000,7042296
9971000,7046592
9971000,7094364
9971000,7142068
9971000,7145068
9971000,7147068
9971000,7149000
9971000,7150999
9971000,7151999
9971000,7168000
9971000,7189000
9971000,7196000
9971000,7206000
9971000,7221000
9971000,7228999
9971000,7229999
9971000,7248332
9971000,7267332
9971000,7268336
9971000,7273336
9971000,7369000
9971000,7460668
9971000,7461668
9971000,7462004
9971000,7462826
9971000,7470822
9971000,7494000
9971000,7513000
9971000,7517000
9971000,7572000
9971000,7627000
9971000,7634000
9971000,7646668
9971000,7653668
9971000,7654668
9971000,7656158
9971000,7670490
9971000,7690000
9971000,7702000
9971000,7716000
9971000,7742000
9971000,7773000
9971000,7796000
9971000,7815000
9971000,7830000
9971000,7837892
9971000,7916892
9971000,8076999
9971000,8174999
9971000,8208000
9971000,8232000
9971000,8239000
9971000,8308000
9971000,8380000
9971000,8402000
9971000,8433000
9971000,8458324
9971000,8471324
9971000,8480000
9971000,8493892
9971000,8550556
9971000,8613664
9971000,8628000
9971000,8634999
9971000,8641999
9971000,8661000
9971000,8725664
9971000,8780664
9971000,8944000
9971000,9128000
9971000,9191000
9971000,9247000
9971000,9273000
9971000,9324000
9971000,9387000
9971000,9413000
9971000,9438000
9971000,9455000
9971000,9460000
9971000,9468000
9971000,9499000
9971000,9536999
9971000,9547999
9971000,9572000
9971000,9598000
9971000,9607000
9971000,9716999
9971000,9819999
9971000,9824296
9971000,9892296
9971000,9957000
9971000,10006068
9971000,10060068
9971000,10067000
9971000,10092000
9971000,10139000
9971000,10189000
9971000,10233000
9971000,10252000
9971000,10290000
9971000,10337000
9971000,10371000
9971000,10408000
9971000,10456296
9971000,10491906
9971000,10494610
9971000,10520000
9971000,10553000
9971000,10563000
9971000,10566000
9971000,10586554
9971000,10606462
9971000,10608466
9971000,10639557
9971000,10669999
9971000,10676664
9971000,10684664
9971000,10703000
9971000,10745704
9971000,10784926
9971000,10799444
9971000,10801448
9971000,10802780
9971000,10803444
9971000,10804780
9971000,10809890
9971000,10829284
9971000,10850284
9971000,10860436
9971000,10870040
9971000,10877208
9971000,10880208
9971000,10884208
9971000,10889672
9971000,10893450
9971000,10920722
9971000,10947636
9971000,10971186
9971000,10994890
9971000,10996222
9971000,10996780
9971000,10998116
9971000,11021558
9971000,11045000
9971000,11047856
9971000,11051856
9971000,11058000
9971000,11069000
9971000,11080000
9971000,11096000
9971000,11114000
9971000,11139000
9971000,11180000
9971000,11398000
9971000,11681000
9971000,11777000
9971000,11802000
9971000,11822000
9971000,11887000
9971000,11951000
9971000,11988004
9971000,12027008
9971000,12077004
9971000,12125000
9971000,12129664
9971000,12132274
9971000,12175425
9971000,12217631
9971000,12220816
9971000,12225816
9971000,12236816
9971000,12279000
9971000,12318000
9971000,12330156
9971000,12339156
9971000,12352664
9971000,12370664
9971000,12405000
9971000,12451000
9971000,12478296
9971000,12493296
9971000,12504000
9971000,12520436
9971000,12533436
9971000,12534382
9971000,12546382
9971000,12568068
9971000,12586208
9971000,12601140
9971000,12613000
9971000,12637000
9971000,12656655
9971000,12662655
9971000,12669000
9971000,12708568
9971000,12747140
9971000,12749484
9971000,12752912
9971000,12755000
9971000,12756936
9971000,12758182
9971000,12761246
9971000,12764436
9971000,12768436
9971000,12794930
9971000,12835930
9971000,12855988
9971000,12864988
9971000,12872956
9971000,12873956
9971000,12993000
9971000,13127684
9971000,13179668
9971000,13216994
9971000,13223526
9971000,13324516
9971000,13453000
9971000,13574000
9971000,13742000
9971000,13867000
9971000,13934000
9971000,13987000
9971000,14119446
9971000,14247412
9971000,14296966
9971000,14326000
9971000,14439200
9971000,14581194
9971000,14616988
9971000,14622014
9971000,14737020
9971000,14863000
9971000,14898000
9971000,14947000
9971000,14997000
9971000,15020000
9971000,15025000
9971000,15049000
9971000,15090116
9971000,15134116
9971000,15169000
9971000,15224000
9971000,15279000
9971000,15321000
9971000,15447672
9971000,15580622
9971000,15645900
9971000,15716950
9971000,15776000
9971000,15795000
9971000,15836000
9971000,15903000
9971000,15937704
9971000,15979682
9971000,16038978
9971000,16096644
9971000,16347844
9971000,16676200
9971000,16792000
9971000,16797000
9971000,16808000
9971000,16825000
9971000,16848000
9971000,16872000
9971000,16893000
9971000,16908000
9971000,16935000
9971000,16962000
9971000,16992688
9971000,17272688
9971000,17534999
9971000,17545999
9971000,17585000
9971000,17635000
9971000,17703000
9971000,17901216
9971000,18112888
9971000,18461744
9971000,18747072
9971000,18762000
9971000,18987200
9971000,19482800
9971000,19776600
9971000,19810000
9971000,19833664
9971000,19842328
9971000,19847328
9971000,19851328
9971000,19866664
9971000,19889668
9971000,19902310
9971000,19907284
9971000,19911310
9971000,19917668
9971000,19936496
9971000,19953496
9971000,20301788
9971000,20654788
9971000,20669000
9971000,20677000
9971000,20681000
9971000,20688504
9971000,20705304
9971000,20717700
9971000,20728564
9971000,20748912
9971000,20759684
9971000,20780436
9971000,20833116
9971000,20892116
9971000,20959996
9971000,21001996
9971000,21021892
9971000,21079892
9971000,21118100
9971000,21119100
9971000,21121000
9971000,21145000
9971000,21175000
9971000,21184000
9971000,21187000
9971000,21200952
9971000,21219718
9971000,21246766
9971000,21278000
9971000,21312000
9971000,21339154
9971000,21363154
9971000,21401000
9971000,21419000
9971000,21431664
9971000,21460664
9971000,21480000
9971000,21495050
9971000,21509050
9971000,21513000
9971000,21516612
9971000,21517434
9971000,21517822
9971000,21518056
9971000,21518376
10049000,5640
10049000,11396
10049000,35756
10049000,121000
10049000,186000
10049000,195996
10049000,215996
10049000,248000
10049000,268308
10049000,298308
10049000,339000
10049000,401000
10049000,494046
10049000,538208
10049000,543162
10049000,555640
10049000,563640
10049000,573000
10049000,605000
10049000,653000
10049000,804000
10049000,980000
10049000,1060046
10049000,1090452
10049000,1099162
10049000,1108512
10049000,1111756
10049000,1120756
10049000,1152756
10049000,1211162
10049000,1245324
10049000,1256162
10049000,1300000
10049000,1350000
10049000,1406448
10049000,1451448
10049000,1468000
10049000,1567162
10049000,1688162
10049000,1730000
10049000,1749000
10049000,1786000
10049000,1833000
10049000,1856000
10049000,1869000
10049000,1939640
10049000,1999396
10049000,2001604
10049000,2100604
10049000,2215756
10049000,2264000
10049000,2314162
10049000,2342918
10049000,2387756
10049000,2456162
10049000,2507208
10049000,2526208
10049000,2540162
10049000,2745000
10049000,2946000
10049000,2960000
10049000,2989000
10049000,3025000
10049000,3036502
10049000,3047502
10049000,3062374
10049000,3078674
10049000,3102300
10049000,3119000
10049000,3144832
10049000,3262832
10049000,3503700
10049000,3766700
10049000,3906000
10049000,4075000
10049000,4230000
10049000,4318000
10049000,4403000
10049000,4470999
10049000,4535999
10049000,4541000
